,text,label,prob,noThresh,thresh
708,Pasti menang cuma mata najwa yang paling ok RT @Metro_TV: Dukung Mata Najwa menjadi Program TV terbaik http://tl.gd/nnoc2f,1,5.967310931251491,1,1
709,"Mata Najwa MetroTV, Inspiratif",1,0.8139684256431761,1,1
710,KENAPA HARI INI TERASA TENTRAM DAN BAHAGIA NONTON MATA NAJWA @Metro_TV,1,1.546349356470603,1,1
711,Mata Najwa paling keren acaranya matanya setajam silet,1,5.882359080706657,1,1
712,Mata Najwa malam ini kayaknya bakal seru banget,1,3.749710505983218,1,1
713,Mata Najwa memang paling keren Mantap,1,7.001547851677449,1,1
714,"Keren! Tampil di Kandang Lawan, Pak Anies Baswedan Tampak Gemilang di Mata Najwa Metro TV",1,3.7641897478245903,1,1
715,memang cukup romantis dan memuaskan pemirsa krn adanya mata najwa semakin sukses,1,3.8165231910825996,1,1
716,Menarik sekali mengikuti diskusi Ahok - Anis di Mata Najwa http://fb.me/5KYy9nAdC,1,2.802501938011648,1,1
717,ahok merasa pinter dan merasa hebat di debat acara mata najwa metro tv.,1,2.725083126210624,1,1
718,Mata Najwa dan Metro Tv berpihak pada paslon 3 Untung Ahok cerdas. Semangat pak! Allah bersamamu,1,6.529246501190097,1,1
719,"Sudah terbukti di mata Najwa, kalau Ahok lebih hebat dari Anis Insaallah Ahok Jarot menang..",1,5.672911718422741,1,1
720,"sip, keren. debat ala mata najwa lebih keren daripada ala kpud yg sdh diatur utk lbh jaim",1,13.836023226402823,1,1
721,semoga bapak jokowi melihat acara mata najwa supaya masalah masalah yg dipelosok dapat diatasi,1,3.971323432478653,1,1
722,keren deh. Mata Najwa juga.,1,4.286117543277616,1,1
723,metro tv keren inspiratif dgn mata najwa nya kick andy,1,7.04519545438995,1,1
724,metro tv emang tv paling keren ya edukatif dan menginspirasi seperti mata najwa dan kick andy,1,8.640816779886245,1,1
725,Pemimpin itu harus Cerdas santun Tegas jujur bersih saya pilih AniesSandiPemersatu #MataNajwaMetroTv,1,3.9664824951070257,1,1
726,"Liat pemimpin2 yg islami, cerdas, teladan #matanajwametrotv",1,3.0231705794571906,1,1
727,rame banget malam ini #MataNajwaMetroTV selalu menunggu topik lain yang seru dan nambah wawasan.,1,7.793437654341835,1,1
728,Kado indah malam ini. @najwashihab  matanajwametrotv https://instagram.com/p/3OoWqCwgYj/,1,5.052672263776578,1,1
729,"Tjokro dan rumahnya menjadi teladan, tentang senioritas yang menghidupkan dan bukan mengkerdilkan. #MataNajwaMetroTv",1,3.210436528768835,1,1
730,"Semangat bp bambang woidjojayanto,, @matanajwaMetroTv,, #saveKPK",1,4.6326084918912915,1,1
731,belajar dari gusdur matanajwametrotv,1,0.7674883939338764,1,1
732,"mata najwa, ibu susi bpk dahlan dan bpk faisal basri inspiratif #matanajwametrotv",1,9.701481544769008,1,1
733,metro tv keren malam ini yang lg malam mingguan rugi klo ga nonton mata najwa @matanajwametrotv,1,3.2578704597262016,1,1
734,Kemerdekaan adalah hak segala bangsa #TanyaJokowi #MataNajwaMetroTV,1,2.296977576268681,1,1
735,Seru nih mata najwa malam ini #MATANAJWAMETROTV,1,4.347547506738838,1,1
736,Salut buat Ahok. #matanajwametrotv #hutjekardah,1,4.256117747898149,1,1
737,Super Salut dengan Pak Ahok #matanajwametrotv,1,3.968435675446368,1,1
738,"Matanajwametrotv berwibawa tak byk kata_berkuasa tetap sederhana, kagum",1,2.9121120426847273,1,1
739,Salut dan bangga sm pak BJ. Habibie utk yg kesekian kalinya #MataNajwaMetroTV,1,8.107437035110989,1,1
740,"obrolan santai menarik abraham slamet, jk, jokowi, anis baswedan, ganjar #matanajwametrotv",1,11.112171986937982,1,1
741,"Anis baswedan , jokowi , ganjar pranowo , JK , abraham samad inspirasi indonesia  Keren !!! #matanajwametrotv",1,15.214551863556963,1,1
742,para pemimpin yg luar biasa #MataNajwaMetroTv,1,0.43385709401762296,1,0
743,"Kerendahan, kesederhanaan pak jokowi ini patut di tiru #matanajwametrotv",1,6.600991496798663,1,1
744,Seru nih Dahlan Iskan dan ketua DPR #matanajwametroTV,1,5.486304233424168,1,1
745,Desa Bebas Rokok yg sangat menginspirasi dan ternyata ada. Luar biasa #MataNajwaMetroTV,1,3.469457682085611,1,1
746,Selalu dan masih terinspirasi dengan cinta BJH dan HAB #matanajwaMetroTV http://myloc.me/8DDtO,1,7.592067098848648,1,1
747,Selalu memberikan banyak inspirasi #matanajwaMetroTV,1,3.237217474924158,1,1
748,Narasumber yang luar biasa #matanajwaMetroTV,1,0.8393222021257873,1,1
749,Cie yg lg ada job di @MataNajwa,1,-0.42909514576347885,0,0
750,setelah nonton mata najwa soal radikalisme di @Metro_TV langsung keluar berita tersebut. Seram,0,-3.498379417834717,0,0
751,"Mata Najwa acara sampah, yg cuman memperkeruh suasana. Gue sbg pelajar mending pilih ILC. @MataNajwa @NajwaShihab @Metro_TV",0,-7.8694537851884965,0,0
752,kata aneh lagi diacara mata najwa metrotv mengajarkan Islam kepada umat Islam dikatakan Islamisi lebih edan lagi tokoh Islam manggut2,0,-12.999863637430357,0,0
753,ILC mendinginkan Mata Najwa memprovokasi Metro tv emang tv sampah ga bosan2 memojokan islam ! Metro tv perusak pancasila,0,-12.16470612597923,0,0
754,"Laporkan metro tv ke kpi, metro itu stres mata najwa selalu kalah oleh ILC",0,-5.436379456585715,0,0
755,KECEWA MATA NAJWA MALAM INI TIDAK BERMUTU!! NARASI NAJWA BUKTI DIA GA NGERTI MASALAH KARENA KEBERPIHAKAN JADILAH KEBODOHAN,0,-10.529440130183902,0,0
756,"@Metro_TV untuk acara Mata najwa, host nya @NajwaShihab JANGAN SUKA MENYELA PEMBICARAAN ORANG KALAU BELUM SELESAI. GAK SOPAN",0,-6.099008718048346,0,0
757,Jadi emosi & sakit hati nonton mata najwa @metro tv. Ganti chanel masakan aja,0,-5.3607583211508185,0,0
758,"MASA DARI ISIS MIMIN ITU BOM KP. MELAYU, MAAF KATANYA ISIS ORGANISASI APA IKUT ORGANISASI MBAK MATA NAJWA? BETULKAH ITU MIMIN?",0,-6.815028124857041,0,0
759,"fotonya kok @Pak_JK , yg integritasnya tdk jelas. Merusak reputasi Mata Najwa aja",0,-4.786327940296165,0,0
760,gara2 di bantai teman sendiri sesama anggota DPR di mata najwa lu langsung benci metro TV,0,-7.275746559867547,0,0
761,@Metro_TV Muak melihat kesombongan FZ di acara live Mata Najwa,0,-2.9133670485166294,0,0
762,"males lihat @Metro_TV biarpun yg datang org nomor satu dunia, ogah. @Metro_TV dan pembawa acara mata najwa sdh dicontreng hitam",0,-9.606737337053959,0,0
763,"keseringan masuk @Metro_TV dan bergaul sama mata najwa, engga diapa-apain ngadu2",0,-0.8548677378700783,0,0
764,"Kan udah bilang di mata najwa metro tv, tanya aja sendiri ke bapak anis, kok fitnah",0,-4.193264218293203,0,0
765,Kenapa MUI tidak mengeluarkan Fatwa Haram Korupsi? Rasanya harus undang jg para petinggi MUI di mata najwa,0,-5.135451663172244,0,0
766,"Bravo Mata Najwa.. Debat Pilgub DKI kali ini garing,kalah sama MataNajwa yg mampu menggali lbh dalam #MataNajwa @Metro_TV",0,-6.772374532864002,0,0
767,"#BatalDebatKarena Kasihan... pas debat Mata Najwa di metrotv aja Pak Basuki sudah hampir nangis, ga kebayang kemarin debat lagi",0,-7.368890232451906,0,0
768,Setelah acara di mata najwa kasihan Pak Anies jd bulan2an di medsos untuk dihujat #AhokDjarotDiRosi,0,-5.114832007268202,0,0
769,"Nyetel metro tv mata najwa debat kemaren Bikin kesel masalah rumah, coba cek skrg msh ada ga itu rumah di webnya",0,-8.093206307349526,0,0
770,"waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa, pak sandi sdh berbohong....",0,-5.999857158524052,0,0
771,Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa,0,-5.876380117180302,0,0
772,"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti",0,-4.672249371847565,0,0
773,Katanya boikot MetroTV tp kok ngintip Mata Najwa,0,-3.835443596590726,0,0
774,"Malas lihat Anies, bawa sial aja ini orang, lebih baik lihat Ahok aja di Mata Najwa",0,-8.465684536316324,0,0
775,Nonton Mata Najwa @Metro_TV gw liat Anies ngomong bikin ngantuk #anaktangsel,0,-5.332348524101754,0,0
776,mata najwa  selalu menuduh menjelekan lawan memfonis lawan,0,-6.058564886931831,0,0
777,"Liat Mata Najwa @Metro_TV males, diskusi @basuki_btp sama @aniesbaswedan ga imbang.. salah satunya jualan mimpi",0,-6.382195626930505,0,0
778,kayaknya mata Najwa mengadu domba kedua cagub di putaran 2 Pilkada DKI nih...,0,-2.820444050179641,0,0
779,"gak mungkin saya di penjara, saksinya aja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv",0,-3.8893772250624727,0,0
780,"pak anis pak anis, rekaman 2 thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri? #MataNajwaMetroTv",0,-9.347111251632493,0,0
781,Sebagus apapun sistem ketika yang menjalankan orang yg tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv,0,-2.79889870920358,0,0
782,"Ridwan Bae tai  Tampang aja udah ngeselin, ayo mbk nana bully trus si Bae,, #MataNajwaMETROTV",0,-9.103894996895507,0,0
783,Miris liat pengaturan skor di sepakbola indonesia  #matanajwametrotv,0,-3.652694469743308,0,0
784,"Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv",0,-9.35404480081537,0,0
785,Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?,0,-4.752277264987155,0,0
786,"lo bilang kita2 ga punya kerjan ya, @radityadika #MataNajwaMetroTv",0,-4.137259548798233,0,0
787,PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV,0,-4.078834827184174,0,0
788,#MataNajwaMetroTV jembatan comal masih blm jadi... akibatya padat merayap...,0,-3.5595044897057373,0,0
789,Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv,0,-9.226542062471005,0,0
790,Pak wapresnya diketawain mulu ( bajusama staff hotel & celana robek ) @boediono  #matanajwametrotv,0,-6.392410022897714,0,0
791,RT @PutryVanVan: pemimpin itu mendongrak keadaan bukan mengokohkan materi #Matanajwametrotv,0,-3.3389617200915853,0,0
792,"Tdk cukup dg menonton saja, km harus masuk kedalamnya untuk melakukan perubahan Ahok MataNajwaMetroTV",0,-4.137142457051535,0,0
793,lembaga negara di indonesia bobrok semua...  #matanajwametrotv,0,-1.9889643852098955,0,0
794,Org2 tolol. Dibilang DI DUGA dia udh mencak2. Yakin bgt jd tersangka #MataNajwaMetroTV,0,-6.517968861744483,0,0
795,ini apa banget deh gw paling kesel klo orang2 pada debat pake emosi gini @matanajwametrotv,0,-5.975578181617323,0,0
796,Orang miskin semakin miskin klo sekolah melakukan pungutan liar terus,0,-7.338495865430274,0,0
797,"ga boLeh emosi, cepat tua, nonton #matanajwametrotv ,lihat bapak #hotmansutapea tiba2 ikut emosi bicara",0,-7.230632381402051,0,0
798,"dr penampilan saja kyk preman taunya bkin kisruh, perusak #matanajwametrotv",0,-6.54232018566559,0,0
799,"Jawab aja ga usah berbelit-belit. Muter2 ga jelas, Buang2 waktu. ga mutu #matanajwametroTV",0,-8.039997126018488,0,0
800,<USER_MENTION> #BOIKOT_<PROVIDER_NAME> Gunakan Produk Bangsa Sendiri <PROVIDER_NAME>,1,-2.7983989462826653,0,0
801,"Saktinya balik lagi, alhamdulillah :v <PROVIDER_NAME>",1,2.3944639270333044,1,1
802,Selamat pagi <PROVIDER_NAME>  bisa bantu kenapa di dalam kamar sinyal 4G hilang yang 1 lagi panggilan darurat saja  <URL>,0,-3.7162272106294316,0,0
803,Dear <PROVIDER_NAME> akhir2 ini jaringan data lemot banget padahal H+ !!!!,0,-4.016845443948013,0,0
804,Selamat malam PENDUSTA <PROVIDER_NAME> ,0,0.9296072434103114,1,1
805,Untuk penembakan paket dari <PRODUCT_NAME> masih gangguan ya <PROVIDER_NAME>,0,-2.665017805329975,0,0
806,"<PROVIDER_NAME>  aku pakai <PROVIDER_NAME>, paket <PRODUCT_NAME> nya udah off tapi gantinya ada paket <PRODUCT_NAME> yg bisa gratisan youtube, senang banget <PROVIDER_NAME>",1,7.2533816106899085,1,1
807,RT <USER_MENTION>: <PROVIDER_NAME> tak ada lagi dalam kamus perhapean saya. #Boikot<PROVIDER_NAME> <URL>,0,-5.440207250455914,0,0
808,keluhan gak ditanggapi. bikin emosi aja. pulsaku dicuri terus. soak deh. masa setiap hari pulsa berkurang 1500-2100 bisa 2-3*/hari,0,-9.603155547423107,0,0
809,#Bilboard iklan <PROVIDER_NAME> kok ada pesan tersembunyi? #Boikot<PROVIDER_NAME> #Ramadhan <URL>,0,-4.108299039009577,0,0
810,"<PROVIDER_NAME> mampus!!!!! bulan puasa, subuh2 mau sahur cek pulsa tersedot terus. dan sekarang sisa 30 ribu <PROVIDER_NAME> Tolong dibaca!!!",0,-5.1849193838447105,0,0
811,<USER_MENTION> Pernah coba pakai <PROVIDER_NAME> tapi parah koneksinya ,0,-3.2820114577395927,0,0
812,"Setuju, <USER_MENTION> silahkan boikot saja pelanggan <PROVIDER_NAME> pendukung #HRS <URL>",0,-4.0875857742326,0,0
813,"Dibela belain daftarin kartu 4G tunggu sejam siang2 sambil puasa, sampai rumah sinyal 4Gnya gak ada, adanya di kota!, <PROVIDER_NAME>",0,-4.892381036961039,0,0
814,<PROVIDER_NAME> datanya kok sering hilang <PROVIDER_NAME>,0,-2.3054456505886916,0,0
815,#internetlelet  <PROVIDER_NAME> ga sesuai iklan ,0,-2.5621461380486954,0,0
816,<PROVIDER_NAME> <PROVIDER_NAME> kangen nih dapat kiriman pos marchandes nya <PROVIDER_NAME> langsung dari pak pos nya ,1,5.335720997068749,1,1
817,"yang katanya 150MBPS kecepatanya cuma 3kbps, kuota full. Ga bisa buka google? Udah bikin nguras uang dan baterai… <URL>",0,-6.396584449741512,0,0
818,kuota #internet <PROVIDER_NAME> masih banyak tapi koneksi internetnya LAMBAT BANGET! #<PRODUCT_NAME> <PROVIDER_NAME> #4G #lte… <URL>,0,-2.3163899329813606,0,0
819,Ampun... Sinyal 4G <PROVIDER_NAME> lemot seperti siput. Acara live streaming jadi terganggu. Mundur terus <PROVIDER_NAME>,0,-5.745855843092151,0,0
820,Jaringan <PROVIDER_NAME> di Nabire bagus? Itu hanya berita HOAX #HOAX <PROVIDER_NAME>,0,-4.503965729845282,0,0
821,Makin jelek jaringan di takalar <PROVIDER_NAME>,0,-4.407930836291007,0,0
822,Jadi stabil disini. <PROVIDER_NAME> <URL>,1,-0.4997832761916448,0,0
823,#CUG <PROVIDER_NAME> #Community Sangat Cocok Buat Komunikasi Antar :. - Keluarga. - Rekan Bisnis / Kerja. - Sekolah / Kampus. - Hubungan Jarak.,1,7.878693455683655,1,1
824,<PROVIDER_NAME> <PROVIDER_NAME> ini kualitas provider <PROVIDER_NAME> gangguan trouble mahal berhari2 #useless4g <URL>,0,-4.990496290674667,0,0
825,<PROVIDER_NAME> <PRODUCT_NAME> sinyalnya tai...,0,-1.5400319342469004,0,0
826,Jaringan internet <PROVIDER_NAME> di sumba timur parah....,0,-4.594483752813385,0,0
827,"Dengan ajaib kuota hilang, usage diberikan bahkan bukti penggunaan tidak melebihi batas. <URL>",0,-3.242652039954176,0,0
828,"Bertahun tahun pakai <PROVIDER_NAME>. Masa aktif sampai 2018 karena seringnya ""bayar"" untuk dapat pelayanan yang memuaskan",0,-0.7101833931089324,0,0
829,cepat banget data <PROVIDER_NAME> habis <URL>,0,-1.8751395450924164,0,0
830,<USER_MENTION>: Apa gak kurang tolol namanya. <PROVIDER_NAME> provider gak ada urusan sama semua Chat App! ,0,-10.536158662600585,0,0
831,"mungkin <PROVIDER_NAME> benar, berarti tinggal #whatsappNotSave <URL>",0,-1.4115256801421785,0,0
832,"Hore,,, Akhirnya ada sinyal 4G <PROVIDER_NAME> di Sambu",1,1.0561391632113157,1,1
833,Alhamdulilah dikunjungi para vendor mitra <PROVIDER_NAME> ke #klinikKUMSda… <URL>,1,2.79272772566137,1,1
834,Terlambat ikut <PRODUCT_NAME>... Jelaslah jaringan <PROVIDER_NAME> lemot...,0,-2.9885906525425514,0,0
835,"<PROVIDER_NAME> tega, Menyampaikan pesan kok suka telat,, bikin #BAPER",0,-2.2292934825947235,0,0
836,Jaringan 4G kecepatan 2G <PROVIDER_NAME>,0,-2.634477910801161,0,0
837,Paket extra combo kok lemot ya <PROVIDER_NAME>,0,-2.7603279851342997,0,0
838,Kenapa! Masa buka Facebook aja gak bisa <PROVIDER_NAME>,0,-1.7970403682151725,0,0
839,"Rugi isi kuota <PROVIDER_NAME> jaringannya busuk banget, dirugikan ..",0,-6.5332447922450205,0,0
840,solidaritas perlu.. tapi perasaan lebih penting lagi dari solidaritas.  ngomong dong <PROVIDER_NAME>,0,-4.130397119875973,0,0
841,<PROVIDER_NAME> 1berbagi tanpa kuota 2 berbagai kapan saja <PROVIDER_NAME> bagi berkah <USER_MENTION>,1,-0.7594527813848375,0,0
842,"<PROVIDER_NAME> bagi berkah 1video ngabuburit dengan anak, video sahur bersama keluarga, video pakai baju koko baru, <USER_MENTION>",1,7.292721290290297,1,1
843,Koneksi <PROVIDER_NAME> di daerah #sawojajar kota #malang seminggu ini lemot parah ? lagi gangguan kah? <PROVIDER_NAME>Care <PROVIDER_NAME>,0,-11.469764024519112,0,0
844,"Saya pakai <PROVIDER_NAME>, meski <PROVIDER_NAME> lebih greget dalam hal network and speed, setidaknya <PROVIDER_NAME> lebih irit buat anak kere seperti saya.",1,2.1548837295611722,1,1
845,#Boikot <PROVIDER_NAME> harusnya #boikot<PROVIDER_NAME> kartu mahal!. lebih bagus juga <PROVIDER_NAME>,1,-3.3794567281722867,0,0
846,<PROVIDER_NAME> <PROVIDER_NAME> Berbagi berkah,1,1.3558418315791443,1,1
847,Baru isi kuota ... tapi baru 2 menit langsung habis kacau. <PROVIDER_NAME> <URL>,0,-4.1367066303814495,0,0
848,Sinyalmu jelek banget sih akhir akhir ini <PROVIDER_NAME>,0,-3.096653985510952,0,0
849,#Boikot<PROVIDER_NAME> Pergerakan masif PKI dan antek2nya melalui iklan <PROVIDER_NAME>. Mari hancurkan PKI melalui #Boikot<PROVIDER_NAME>,0,-9.73466486892642,0,0
850,Alhamdulillah masih #setia dengan <PROVIDER_NAME>.. jangan menari di tabuhan gendang orang lain.. selamat isya dan tarawih... ,1,6.86044684570136,1,1
851,"Aku kira diganti pulsaku. udah komplain sana sini, kok cuma php, <PROVIDER_NAME>",0,-4.525503945622367,0,0
852,Sinyalmu kenapa <PROVIDER_NAME>,0,-0.35895659651278233,0,0
853,<PROVIDER_NAME> musuh Ulama #Boikot<PROVIDER_NAME> <URL>,0,-4.009761015237182,0,0
854,RT <USER_MENTION>: sudah lama gak pakai <PROVIDER_NAME>,0,-3.333075785870835,0,0
855,Saya gak benci tapi kelakuan <USER_MENTION> yang bikin #Boikot<PROVIDER_NAME>  Pendukung #PKI coba kamu lihat iklan <PROVIDER_NAME> ada gambar palu arit,0,-11.668304527772918,0,0
856,RT <USER_MENTION>: <USER_MENTION> HT Nya #PuasPake<PROVIDER_NAME> Noh. aku pakek <PROVIDER_NAME> Gimana thu..…,0,-8.423813831807058,0,0
857,"<PROVIDER_NAME> bisa gak sih kuota 4G digabung saja sama 3G, sayang gak terpakai mubazir... Mubazir itu temennya setan lho!! <PROVIDER_NAME> ",0,-9.861465863940387,0,0
858,"Rejeki pejet2.., semoga ke depan dapat samsung J5..#<PRODUCT_NAME> <PROVIDER_NAME> Medan, Indonesia <URL>",1,7.468281885024637,1,1
859,Asik juga kencang begini ? <PROVIDER_NAME> <URL>,1,3.5686645730255706,1,1
860,Buat apa beli paket 4G jika jaringan internetnya masih Edge <PROVIDER_NAME> <PROVIDER_NAME>,0,-4.859183402786035,0,0
861,Bagaimana ini <PROVIDER_NAME> 4G tapi lemot,0,-1.7979589280882151,0,0
862,Nelepon ke sesama <PROVIDER_NAME> pulsa 20.000 cuma cukup buat 23 menit? <PROVIDER_NAME> BANGSAT..............<PROVIDER_NAME>…<URL>,0,-4.097099009965059,0,0
863,Signal 4G <PROVIDER_NAME> bekasi kenapa? Gak bisa internetan sama sekali dari tadi subuh,0,-4.6792340301371365,0,0
864,<PROVIDER_NAME> tarif Internet Super Kuota naik lagi. Negara lain internet makin murah kok <PROVIDER_NAME> makin mahal? ,0,-3.244939927700208,0,0
865,JARINGAN <PROVIDER_NAME> tidak ada SINYAL untuk wilayah Sindangkasih - ciamis <PROVIDER_NAME> ,0,-3.9209563591230925,0,0
866,<PROVIDER_NAME> terimakasih <PROVIDER_NAME> akhirnya menang pointastic deal dari <PROVIDER_NAME> #PointasticDeal <PROVIDER_NAME> <URL>,1,6.311708142979907,1,1
867,"<PROVIDER_NAME> kalo bukan karena nomer sudah lama, pasti sudah dibuang saja dari dulu. <PROVIDER_NAME>",0,-2.9490657823362803,0,0
868,<PROVIDER_NAME> jadi yang dizalimi bukan cuma saya ya? <PROVIDER_NAME> <URL>,0,-1.0292063104809095,0,0
869,mantap ini. #4g #LTE <PROVIDER_NAME> <URL>,1,2.1170111238965785,1,1
870,Sinyal jelek! Komplain gak direspon! #Boikot<PROVIDER_NAME> <PROVIDER_NAME> <URL>,0,-7.15727582708238,0,0
871,"Alhamdulillah mulai hari, ini 2 kartu telpon dan 2 kartu internetan kami gak pakai <PROVIDER_NAME> lagi. #Boikot<PROVIDER_NAME>",0,-2.382933320299293,0,0
872,#Boikot<PROVIDER_NAME> bentuk tekanan masyarakat agar perusahaan publik sekelas <PROVIDER_NAME> lebih berhati-hati ke depannya… <URL>,0,-6.300975288422175,0,0
873,<USER_MENTION> <USER_MENTION> <PROVIDER_NAME> Alhamdulillah saya gak pakai <PROVIDER_NAME> dari dulu #Boikot<PROVIDER_NAME> ,0,-3.8753001305715915,0,0
874,Saya dulu memimpikan pakai <PROVIDER_NAME>.  Tapi sekarang gak mimpi lagi.  Setia saja sama <PROVIDER_NAME> walau mahal sedikit. Ikutan #Boikot<PROVIDER_NAME>,1,-0.2818208184089501,0,0
875,"jauh sebelum ada aksi #Boikot<PROVIDER_NAME> saya tidak pakai <PROVIDER_NAME> lagi,  sebab <PROVIDER_NAME> masih lebih bagus maaf bukan iklan tapi kenyataan",1,-1.065402864410046,0,0
876,<PROVIDER_NAME> yang terbaik ini peserta nya… <URL>,1,-0.4759726274979263,0,0
877,RT <USER_MENTION>: Teman sehari hari. #<PROVIDER_NAME> <PROVIDER_NAME> #<PROVIDER_NAME> #telecommunications… <URL>,1,-2.834195743469219,0,0
878,<PROVIDER_NAME> jelek banget sinyalnya <PROVIDER_NAME>,0,-2.3104707891084924,0,0
879,"Saya bisa ke Sydney karena program <PROVIDER_NAME> & itu GRATIS! ada 22 Mahasiswa. Belajar dn liburan, kalian para hacker intropeksi sana",1,7.163558346718005,1,1
880,Internet mahal turunkan harga paket <PROVIDER_NAME> ,0,-4.1804756714583515,0,0
881,Selalu pakai <PROVIDER_NAME> belum pernah pakai <PROVIDER_NAME> dan merasakan <PROVIDER_NAME>lemot Meski <PROVIDER_NAME>mahal tapi dibarengi dengan kualitas,1,0.2209999666862448,1,0
882,"Webnya <PROVIDER_NAME> dibajak ya?  Cie dibajak. Semoga habis ini paket2, spam2 dan promo2nya makin subur.  <PROVIDER_NAME>",0,-2.926159606025159,0,0
883,CS <PROVIDER_NAME> <PROVIDER_NAME> emang paling fast response sama keluhan konsumen. Beda dengan operator sebelah! #opinipenjualpulsa,1,3.614355879091915,1,1
884,"Ini prinsip soalnya <PROVIDER_NAME> lebih murah dari <PROVIDER_NAME>, masalah sinyal disini Alhamdulillah kencang karena di kota besar kok",1,3.507866877236023,1,1
885,Terbaik Buat <PROVIDER_NAME> <PROVIDER_NAME>,1,-0.03272669350255697,0,0
886,Kembali ke paketan <PROVIDER_NAME> <PROVIDER_NAME>,1,0.06485765026357862,1,0
887,<PROVIDER_NAME> Mantap di Sumedang <PROVIDER_NAME> ,1,3.437557537220791,1,1
888,"<PROVIDER_NAME> semakin kesini semakin mahal, jaringannya 4G tapi lelet, pesan masukku penuh isinya pesan promo yang nyedot pulsa semua <PROVIDER_NAME>",0,-12.178103429679481,0,0
889,Tolong dong kensinya di benerin di wilayah keramat jati. Kenapa lemot !!!! <PROVIDER_NAME> <PRODUCT_NAME> <PROVIDER_NAME>,0,-5.112180052893957,0,0
890,"Sinyal kami paling kuat KATANYA. internetku di jakarta lemot parah, 3g aja gak dapat. makin hari makin jadi ini provider <PROVIDER_NAME> <PROVIDER_NAME>",0,-7.2263110595266555,0,0
891,Keamanan <PROVIDER_NAME> dong yang harus ditingkatkan! Bikin rugi pelanggan aja..!! <URL>,0,-3.9466101366183373,0,0
892,harga jual & jumlah per rupiah dari kilobyte internet... memang <PROVIDER_NAME> juara mahalnya sih tsel vs <PROVIDER_NAME> <PROVIDER_NAME> ,0,-7.286464613324987,0,0
893,<PROVIDER_NAME> <PROVIDER_NAME> kenapa jaringan 4g di sembungan bangunjiwo kasihan bantul sudah 3minggu sangat tidak stabil. kuota <PROVIDER_NAME> terbuang,0,-9.937683082171176,0,0
894,<PROVIDER_NAME> <PROVIDER_NAME> apakah setelah mendapat banyak customer sekarang 4G di Sembungan Bangunjiwo Jogja jadi gak stabil?,0,-5.880932670501262,0,0
895,Sinyal macam apa ini? Ping game aja segede itu. Sinyalnya seperti tai. <PROVIDER_NAME> ,0,-4.867594138924241,0,0
896,lebih baik <PROVIDER_NAME> ,1,-0.03272669350255697,0,0
897,Malas banget yang 12Gb jadi 6Gb <PROVIDER_NAME> masalahnya harga sama mahalnya - jaringannya sama dan free YouTubenya gak terpakai jamnya hadeh,0,-6.8280358573335365,0,0
898,Yang gratisan memang menyenangkan <PROVIDER_NAME> <PRODUCT_NAME> <PRODUCT_NAME> #kuotagratis <URL> ,1,7.2138248218167,1,1
899,Pindah provider saja kali ya buat internetan #kuning lemot... Dengar dari teman si #biru lebih bagus <PROVIDER_NAME> <PROVIDER_NAME>,1,0.2528464649701576,1,0
900,"tolong lakukan reset di nomor saya  Jaringan lemah, memakan waktu lama untuk open page web #LEMOT #JARINGAN #LTE <PROVIDER_NAME> <PROVIDER_NAME>",0,-12.50043109928077,0,0
901,<PROVIDER_NAME> <PROVIDER_NAME> yg semakin kekinian bikin keki.,1,0.36647582642501314,1,0
902,kecepatan internet di ciwidey segini...  mantap <PROVIDER_NAME> #4glte <USER_MENTION> <URL> …,1,1.195227405779472,1,1
903,"Jaringan 4g <PROVIDER_NAME> di cimahi kenapa yah,  kok lambat ?, sudah 4 hari ini.  Tapi kalo di kota bandung lancar jaya.. ",0,-3.2435856941780012,0,0
904,"<PROVIDER_NAME> parah, cuma bisa di 3G <PROVIDER_NAME> <PROVIDER_NAME>",0,-1.8444789437231082,0,0
905,<PROVIDER_NAME> Koneksi 4G rasa GPRS <PROVIDER_NAME> ,0,-1.677901728470021,0,0
906,Kapan nih akses data di kecamatan cisewu kabupaten garut bisa 4G,0,-3.5848531011974525,0,0
907,<PROVIDER_NAME> <PROVIDER_NAME>4GLTE <PROVIDER_NAME> #BOGOR #AREA  <URL> … UDAH 3 BULAN TIDAK ADA TANGGAPAN YG JELAS ,0,-2.4203158837955776,0,0
